"time","new.core.id","depth_bottom","sample.type","interval","pool_label","id","species","d15n","n_pct","d13c","c_pct","total_volume_cm3","depth_top","sample.type2","g_core"
"t1","SA05",10,"bulk sediment","5_10","bulk sediment 10cm","SA05-bulk sediment 10cm","SA",24.20333592,0.011639576,-15.66453498,0.2304481,392.699,5,"bulk sediment",52.172
"t1","SA05",15,"bulk sediment","10_15","bulk sediment 15cm","SA05-bulk sediment 15cm","SA",7.563398544,0.011396997,-15.33437756,0.180732447,392.699,10,"bulk sediment",69.472
"t1","SA05",20,"bulk sediment","15_20","bulk sediment 20cm","SA05-bulk sediment 20cm","SA",4.309213649,0.01242,-15.2,0.23,392.699,15,"bulk sediment",50.364
"t2","DS07",30,"bulk sediment","20_30","bulk sediment 30cm","DS07-bulk sediment 30cm","DS",6.072692261,0.0131,-14.93669272,0.192371165,785.398,20,"bulk sediment",165.572
"t1","SA11",2,"bulk sediment","0_2","bulk sediment 2cm","SA11-bulk sediment 2cm","SA",1004.69920835,0.0163039625,-17.84633451,0.2078392355,157.08,0,"bulk sediment",19.04
"t1","SA11",5,"bulk sediment","2_5","bulk sediment 5cm","SA11-bulk sediment 5cm","SA",70.38959872,0.014820132,-15.98772626,0.257972452,235.619,2,"bulk sediment",32.616
"t1","SA11",10,"bulk sediment","5_10","bulk sediment 10cm","SA11-bulk sediment 10cm","SA",36.21695791,0.012328847,-15.83841429,0.201729151,392.699,5,"bulk sediment",60.216
"t1","SA11",15,"bulk sediment","10_15","bulk sediment 15cm","SA11-bulk sediment 15cm","SA",7.912554136,0.012166534,-14.60430766,0.229360997,392.699,10,"bulk sediment",54.776
"t1","SA11",20,"bulk sediment","15_20","bulk sediment 20cm","SA11-bulk sediment 20cm","SA",5.800178647,0.010966092,-15.13332317,0.175516205,392.699,15,"bulk sediment",75.932
"t2","DS12",30,"dead biomass","20_30","dead biomass 30cm","DS12-dead biomass 30cm","DS",13.90987574,0.013402309,-13.58053184,0.313859149,785.398,20,"dead biomass",43.496
"t1","SA05",2,"bulk sediment","0_2","bulk sediment 2cm","SA05-bulk sediment 2cm","SA",196.01089465,0.01520951,-17.415753555,0.213267504,157.08,0,"bulk sediment",24.768
"t2","DS02",2,"bulk sediment","0_2","bulk sediment 2cm","DS02-bulk sediment 2cm","DS",909.9803154,0.01415,-16.15701071,0.220054716,157.08,0,"bulk sediment",16.672
"t2","DS02",5,"bulk sediment","2_5","bulk sediment 5cm","DS02-bulk sediment 5cm","DS",154.6298958,0.01587,-15.47559732,0.300321364,235.619,2,"bulk sediment",38.272
"t2","DS02",10,"bulk sediment","5_10","bulk sediment 10cm","DS02-bulk sediment 10cm","DS",65.04811284,0.01782,-15.36563497,0.28071176,392.699,5,"bulk sediment",70.624
"t2","DS02",15,"bulk sediment","10_15","bulk sediment 15cm","DS02-bulk sediment 15cm","DS",13.39531004,0.01726,-15.94996685,0.235621751,392.699,10,"bulk sediment",58.02
"t2","DS02",20,"bulk sediment","15_20","bulk sediment 20cm","DS02-bulk sediment 20cm","DS",11.3132081,0.01399,-15.23580533,0.236733854,392.699,15,"bulk sediment",66.672
"t2","DS12",30,"bulk sediment","20_30","bulk sediment 30cm","DS12-bulk sediment 30cm","DS",13.76479261,0.01305,-14.86866754,0.21701893,785.398,20,"bulk sediment",134.192
"t2","DS07",2,"bulk sediment","0_2","bulk sediment 2cm","DS07-bulk sediment 2cm","DS",368.7863292,0.01648,-15.94397467,0.239423981,157.08,0,"bulk sediment",16.8
"t2","DS07",5,"bulk sediment","2_5","bulk sediment 5cm","DS07-bulk sediment 5cm","DS",270.2705936,0.01594,-16.58120531,0.259648333,235.619,2,"bulk sediment",40.584
"t2","DS07",10,"bulk sediment","5_10","bulk sediment 10cm","DS07-bulk sediment 10cm","DS",43.17943312,0.01376,-15.24089634,0.274638736,392.699,5,"bulk sediment",68.468
"t2","DS07",20,"bulk sediment","15_20","bulk sediment 20cm","DS07-bulk sediment 20cm","DS",12.06445009,0.01524,-15.46935648,0.270444028,392.699,15,"bulk sediment",61.492
"t2","SA02",30,"bulk sediment","20_30","bulk sediment 30cm","SA02-bulk sediment 30cm","SA",4.61338263,0.01655,-14.67491339,0.207822967,785.398,20,"bulk sediment",166.4
"t2","DS12",2,"bulk sediment","0_2","bulk sediment 2cm","DS12-bulk sediment 2cm","DS",180.1748979,0.0134,-15.68660956,0.263415395,157.08,0,"bulk sediment",54.064
"t2","DS12",5,"bulk sediment","2_5","bulk sediment 5cm","DS12-bulk sediment 5cm","DS",187.6816768,0.01432,-14.97656525,0.300408415,235.619,2,"bulk sediment",36.228
"t2","DS12",10,"bulk sediment","5_10","bulk sediment 10cm","DS12-bulk sediment 10cm","DS",71.01511634,0.01472,-16.10549076,0.221060452,392.699,5,"bulk sediment",53.4187499332266
"t2","DS12",15,"bulk sediment","10_15","bulk sediment 15cm","DS12-bulk sediment 15cm","DS",51.93198564,0.01543,-15.68129954,0.240753061,392.699,10,"bulk sediment",60.944
"t2","DS12",20,"bulk sediment","15_20","bulk sediment 20cm","DS12-bulk sediment 20cm","DS",13.8521541,0.01422,-14.94843559,0.258250709,392.699,15,"bulk sediment",58.768
"t2","SA07",30,"bulk sediment","20_30","bulk sediment 30cm","SA07-bulk sediment 30cm","SA",6.43095743,0.01509,-14.91882049,0.2341317,785.398,20,"bulk sediment",178.416
"t2","DS07",15,"bulk sediment","10_15","bulk sediment 15cm","DS07-bulk sediment 15cm","DS",16.1881084,0.01284,-15.25811,0.230602492,392.699,10,"bulk sediment",67.86
"t2","SA02",2,"bulk sediment","0_2","bulk sediment 2cm","SA02-bulk sediment 2cm","SA",399.8746525,0.01698,-16.36225327,0.233017558,157.08,0,"bulk sediment",30.492
"t2","SA02",5,"bulk sediment","2_5","bulk sediment 5cm","SA02-bulk sediment 5cm","SA",120.3697032,0.01529,-15.95846499,0.278232362,235.619,2,"bulk sediment",48.908
"t2","SA02",10,"bulk sediment","5_10","bulk sediment 10cm","SA02-bulk sediment 10cm","SA",27.2973022,0.01347,-15.36788152,0.296145668,392.699,5,"bulk sediment",47.4
"t2","SA02",15,"bulk sediment","10_15","bulk sediment 15cm","SA02-bulk sediment 15cm","SA",12.29444259,0.01336,-15.58456247,0.236282409,392.699,10,"bulk sediment",72.256
"t2","SA02",20,"bulk sediment","15_20","bulk sediment 20cm","SA02-bulk sediment 20cm","SA",6.755036563,0.01549,-15.21883216,0.233726674,392.699,15,"bulk sediment",77.584
"t2","SA12",30,"dead biomass","20_30","dead biomass 30cm","SA12-dead biomass 30cm","SA",5.686394441,0.019075067,-13.79004081,0.308423211,785.398,20,"dead biomass",48.37
"t2","SA07",2,"bulk sediment","0_2","bulk sediment 2cm","SA07-bulk sediment 2cm","SA",316.5557584,0.01573,-16.4415289,0.219729137,157.08,0,"bulk sediment",21.024
"t2","SA07",5,"bulk sediment","2_5","bulk sediment 5cm","SA07-bulk sediment 5cm","SA",222.7018384,0.01523,-16.45624614,0.249142901,235.619,2,"bulk sediment",48.832
"t2","SA07",10,"bulk sediment","5_10","bulk sediment 10cm","SA07-bulk sediment 10cm","SA",31.31700194,0.01374,-15.51009682,0.295124606,392.699,5,"bulk sediment",51.956
"t2","SA07",15,"bulk sediment","10_15","bulk sediment 15cm","SA07-bulk sediment 15cm","SA",23.01256759,0.01399,-16.01416524,0.227082796,392.699,10,"bulk sediment",65.94
"t2","SA07",20,"bulk sediment","15_20","bulk sediment 20cm","SA07-bulk sediment 20cm","SA",12.95453315,0.01396,-15.50337972,0.241318179,392.699,15,"bulk sediment",64.604
"t2","SA12",30,"bulk sediment","20_30","bulk sediment 30cm","SA12-bulk sediment 30cm","SA",8.503363771,0.01548,-14.42926449,0.24290873,785.398,20,"bulk sediment",166.78
"t2","SA12",2,"bulk sediment","0_2","bulk sediment 2cm","SA12-bulk sediment 2cm","SA",123.4302504,0.01638,-17.88487416,0.185802505,157.08,0,"bulk sediment",18.032
"t2","SA12",5,"bulk sediment","2_5","bulk sediment 5cm","SA12-bulk sediment 5cm","SA",318.0219531,0.01787,-16.28218599,0.280944122,235.619,2,"bulk sediment",35.9
"t2","SA12",10,"bulk sediment","5_10","bulk sediment 10cm","SA12-bulk sediment 10cm","SA",157.4849537,0.01237,-15.52957441,0.220887403,392.699,5,"bulk sediment",63.38
"t2","SA12",15,"bulk sediment","10_15","bulk sediment 15cm","SA12-bulk sediment 15cm","SA",43.90922699,0.01338,-14.97196672,0.245556916,392.699,10,"bulk sediment",69.56
"t2","SA12",20,"bulk sediment","15_20","bulk sediment 20cm","SA12-bulk sediment 20cm","SA",20.08018256,0.0122,-14.5856939,0.262974288,392.699,15,"bulk sediment",58.608
"t3","DS04",30,"bulk sediment","20_30","bulk sediment 30cm","DS04-bulk sediment 30cm","DS",4.550873248,0.01193,-15.60305336,0.216130823,785.398,20,"bulk sediment",120.424
"t3","DS04",2,"bulk sediment","0_2","bulk sediment 2cm","DS04-bulk sediment 2cm","DS",536.0909476,0.01293,-15.8396276,0.2743317335,157.08,0,"bulk sediment",40.265999919468
"t3","DS04",5,"bulk sediment","2_5","bulk sediment 5cm","DS04-bulk sediment 5cm","DS",249.9718717,0.01022,-14.95818133,0.30585442,235.619,2,"bulk sediment",32.152
"t3","DS04",10,"bulk sediment","5_10","bulk sediment 10cm","DS04-bulk sediment 10cm","DS",109.4452403,0.01075,-14.50666401,0.284048546,392.699,5,"bulk sediment",60.472
"t3","DS04",15,"bulk sediment","10_15","bulk sediment 15cm","DS04-bulk sediment 15cm","DS",19.08920991,0.01355,-15.5707757,0.235627646,392.699,10,"bulk sediment",63.356
"t3","DS04",20,"bulk sediment","15_20","bulk sediment 20cm","DS04-bulk sediment 20cm","DS",7.045735385,0.01141,-14.73812955,0.243709048,392.699,15,"bulk sediment",60.348
"t3","DS09",30,"bulk sediment","20_30","bulk sediment 30cm","DS09-bulk sediment 30cm","DS",7.473923517,0.01195,-15.67269634,0.222435696,785.398,20,"bulk sediment",135.08
"t3","DS09",2,"bulk sediment","0_2","bulk sediment 2cm","DS09-bulk sediment 2cm","DS",238.927465,0.00855,-15.7228773,0.211798881,157.08,0,"bulk sediment",37.724
"t3","DS09",5,"bulk sediment","2_5","bulk sediment 5cm","DS09-bulk sediment 5cm","DS",92.93454089,0.01474,-16.25184525,0.277163756,235.619,2,"bulk sediment",38.508
"t3","DS09",10,"bulk sediment","5_10","bulk sediment 10cm","DS09-bulk sediment 10cm","DS",19.12874631,0.01647,-16.5742703,0.239504912,392.699,5,"bulk sediment",44.852
"t3","DS09",15,"bulk sediment","10_15","bulk sediment 15cm","DS09-bulk sediment 15cm","DS",13.47463339,0.01267,-15.68173816,0.22452153,392.699,10,"bulk sediment",61.148
"t3","DS09",20,"bulk sediment","15_20","bulk sediment 20cm","DS09-bulk sediment 20cm","DS",6.941284295,0.01269,-15.3450387,0.229270896,392.699,15,"bulk sediment",52.188
"t3","DS10",15,"rhizomes","10_15","rhizomes 15cm","DS10-rhizomes 15cm","DS",NA,NA,NA,NA,392.699,10,"rhizomes",0
"t3","DS10",2,"bulk sediment","0_2","bulk sediment 2cm","DS10-bulk sediment 2cm","DS",191.6256216,0.01204,-16.06598019,0.243344324,157.08,0,"bulk sediment",36.092
"t3","DS10",5,"bulk sediment","2_5","bulk sediment 5cm","DS10-bulk sediment 5cm","DS",63.43525128,0.01324,-14.72326678,0.311399007,235.619,2,"bulk sediment",39.676
"t3","DS10",10,"bulk sediment","5_10","bulk sediment 10cm","DS10-bulk sediment 10cm","DS",63.77101706,0.01295,-14.78255887,0.301693132,392.699,5,"bulk sediment",54.94
"t3","DS10",15,"bulk sediment","10_15","bulk sediment 15cm","DS10-bulk sediment 15cm","DS",18.39861918,0.0139,-15.07999793,0.253986617,392.699,10,"bulk sediment",58.06
"t3","DS10",20,"bulk sediment","15_20","bulk sediment 20cm","DS10-bulk sediment 20cm","DS",15.98849999,0.01266,-15.51515493,0.223188504,392.699,15,"bulk sediment",47.06
"t3","DS10",30,"bulk sediment","20_30","bulk sediment 30cm","DS10-bulk sediment 30cm","DS",4.727451037,0.01102,-14.83768648,0.226324931,785.398,20,"bulk sediment",135.088
"t3","SA04",2,"bulk sediment","0_2","bulk sediment 2cm","SA04-bulk sediment 2cm","SA",179.9370367,0.014516766,-16.20227752,0.203311695,157.08,0,"bulk sediment",30.872
"t3","SA04",5,"bulk sediment","2_5","bulk sediment 5cm","SA04-bulk sediment 5cm","SA",64.65636839,0.01152,-15.84710728,0.276971137,235.619,2,"bulk sediment",32.22
"t3","SA04",10,"bulk sediment","5_10","bulk sediment 10cm","SA04-bulk sediment 10cm","SA",11.15008582,0.01162,-15.42734004,0.27140998,392.699,5,"bulk sediment",51.48
"t3","SA04",15,"bulk sediment","10_15","bulk sediment 15cm","SA04-bulk sediment 15cm","SA",15.99835807,0.010301362,-14.807650955,0.28887074,392.699,10,"bulk sediment",63.14
"t3","SA04",20,"bulk sediment","15_20","bulk sediment 20cm","SA04-bulk sediment 20cm","SA",4.368233385,0.01424,-15.16713512,0.235577328,392.699,15,"bulk sediment",63.588
"t3","SA04",30,"bulk sediment","20_30","bulk sediment 30cm","SA04-bulk sediment 30cm","SA",2.854770905,0.01389,-14.76894047,0.205830865,785.398,20,"bulk sediment",176.784
"t3","SA09",2,"bulk sediment","0_2","bulk sediment 2cm","SA09-bulk sediment 2cm","SA",378.1389946,0.01546,-16.20094234,0.229182435,157.08,0,"bulk sediment",16.464
"t3","SA09",5,"bulk sediment","2_5","bulk sediment 5cm","SA09-bulk sediment 5cm","SA",147.320661,0.01596,-16.41661478,0.259650175,235.619,2,"bulk sediment",46.708
"t3","SA09",10,"bulk sediment","5_10","bulk sediment 10cm","SA09-bulk sediment 10cm","SA",43.76288562,0.01134,-15.75820678,0.238290117,392.699,5,"bulk sediment",50.256
"t3","SA09",15,"bulk sediment","10_15","bulk sediment 15cm","SA09-bulk sediment 15cm","SA",17.70668047,0.01406,-15.28153759,0.239155397,392.699,10,"bulk sediment",65.896
"t3","SA09",20,"bulk sediment","15_20","bulk sediment 20cm","SA09-bulk sediment 20cm","SA",5.370256737,0.01476,-14.97582751,0.236093703,392.699,15,"bulk sediment",83.748
"t3","SA09",30,"bulk sediment","20_30","bulk sediment 30cm","SA09-bulk sediment 30cm","SA",3.21730172,0.01464,-14.47416408,0.212462297,785.398,20,"bulk sediment",168.512
"t3","SA10",2,"bulk sediment","0_2","bulk sediment 2cm","SA10-bulk sediment 2cm","SA",301.0359719,0.01111,-15.52392384,0.27642209,157.08,0,"bulk sediment",17.496
"t3","SA10",5,"bulk sediment","2_5","bulk sediment 5cm","SA10-bulk sediment 5cm","SA",340.5518419,0.0127,-15.97623582,0.28747885,235.619,2,"bulk sediment",42.128
"t3","SA10",10,"bulk sediment","5_10","bulk sediment 10cm","SA10-bulk sediment 10cm","SA",100.6659546,0.01244,-15.04277371,0.263671372,392.699,5,"bulk sediment",66.424
"t3","SA10",15,"bulk sediment","10_15","bulk sediment 15cm","SA10-bulk sediment 15cm","SA",13.85775269,0.01431,-15.83221823,0.248405119,392.699,10,"bulk sediment",50.948
"t3","SA10",20,"bulk sediment","15_20","bulk sediment 20cm","SA10-bulk sediment 20cm","SA",7.791683939,0.01274,-15.16319281,0.198494026,392.699,15,"bulk sediment",56.172
"t3","SA10",30,"bulk sediment","20_30","bulk sediment 30cm","SA10-bulk sediment 30cm","SA",8.246462317,0.01481,-15.1072529,0.194486504,785.398,20,"bulk sediment",148.096
"t4","DS01",2,"bulk sediment","0_2","bulk sediment 2cm","DS01-bulk sediment 2cm","DS",150.8337592,0.014599572,-17.44317288,0.156133579,157.08,0,"bulk sediment",21.456
"t4","DS01",5,"bulk sediment","2_5","bulk sediment 5cm","DS01-bulk sediment 5cm","DS",473.9088374,0.014638756,-15.98189329,0.160113845,235.619,2,"bulk sediment",43.056
"t4","DS01",10,"bulk sediment","5_10","bulk sediment 10cm","DS01-bulk sediment 10cm","DS",81.48101694,0.013544558,-15.23936078,0.168862934,392.699,5,"bulk sediment",62.272
"t4","DS01",15,"bulk sediment","10_15","bulk sediment 15cm","DS01-bulk sediment 15cm","DS",13.34221145,0.013241927,-14.98783539,0.157757446,392.699,10,"bulk sediment",74.708
"t4","DS01",20,"bulk sediment","15_20","bulk sediment 20cm","DS01-bulk sediment 20cm","DS",7.269268962,0.014107252,-14.75509419,0.172192271,392.699,15,"bulk sediment",61.892
"t4","DS01",30,"bulk sediment","20_30","bulk sediment 30cm","DS01-bulk sediment 30cm","DS",5.574065411,0.013204782,-14.89672207,0.120779305,785.398,20,"bulk sediment",155.64
"t4","DS06",2,"bulk sediment","0_2","bulk sediment 2cm","DS06-bulk sediment 2cm","DS",226.3647996,0.017491858,-17.24549017,0.142467861,157.08,0,"bulk sediment",22.004
"t4","DS06",5,"bulk sediment","2_5","bulk sediment 5cm","DS06-bulk sediment 5cm","DS",403.4060893,0.013272471,-15.54801349,0.187253003,235.619,2,"bulk sediment",38.244
"t4","DS06",10,"bulk sediment","5_10","bulk sediment 10cm","DS06-bulk sediment 10cm","DS",101.8732265,0.016329965,-15.37936157,0.173686187,392.699,5,"bulk sediment",64.628
"t4","DS06",15,"bulk sediment","10_15","bulk sediment 15cm","DS06-bulk sediment 15cm","DS",6.601564412,0.013005453,-15.1137963,0.167701277,392.699,10,"bulk sediment",71.2
"t4","DS06",20,"bulk sediment","15_20","bulk sediment 20cm","DS06-bulk sediment 20cm","DS",5.241050385,0.015731879,-15.08101209,0.168768484,392.699,15,"bulk sediment",61.584
"t4","DS06",10,"coarse roots","5_10","coarse roots 10cm","DS06-coarse roots 10cm","DS",1016.091422,0.011746403,-14.84113674,0.307849458,392.699,5,"coarse roots",0.172
"t4","DS08",2,"bulk sediment","0_2","bulk sediment 2cm","DS08-bulk sediment 2cm","DS",121.3128954,0.014555745,-17.21996832,0.137402141,157.08,0,"bulk sediment",26.66
"t4","DS08",5,"bulk sediment","2_5","bulk sediment 5cm","DS08-bulk sediment 5cm","DS",378.5937138,0.015495376,-15.62791977,0.184543046,235.619,2,"bulk sediment",39.512
"t4","DS08",10,"bulk sediment","5_10","bulk sediment 10cm","DS08-bulk sediment 10cm","DS",25.05690341,0.011723218,-15.3569161,0.145368515,392.699,5,"bulk sediment",71.248
"t4","DS08",15,"bulk sediment","10_15","bulk sediment 15cm","DS08-bulk sediment 15cm","DS",7.113016315,0.01495764,-15.47861074,0.147863068,392.699,10,"bulk sediment",60.712
"t4","DS08",20,"bulk sediment","15_20","bulk sediment 20cm","DS08-bulk sediment 20cm","DS",9.368058359,0.014844289,-15.0649529,0.166796208,392.699,15,"bulk sediment",55.9
"t4","DS06",30,"bulk sediment","20_30","bulk sediment 30cm","DS06-bulk sediment 30cm","DS",3.503445148,0.009119346,-14.5563429,0.120626555,785.398,20,"bulk sediment",165.344
"t4","SA01",2,"bulk sediment","0_2","bulk sediment 2cm","SA01-bulk sediment 2cm","SA",374.2284521,0.014340512,-16.5890533,0.143453332,157.08,0,"bulk sediment",16.374000016374
"t4","SA01",5,"bulk sediment","2_5","bulk sediment 5cm","SA01-bulk sediment 5cm","SA",282.9266346,0.014275818,-16.26246125,0.177323564,235.619,2,"bulk sediment",39.596
"t4","SA01",10,"bulk sediment","5_10","bulk sediment 10cm","SA01-bulk sediment 10cm","SA",34.34350341,0.013424632,-15.9243632,0.176553076,392.699,5,"bulk sediment",59.684
"t4","SA01",15,"bulk sediment","10_15","bulk sediment 15cm","SA01-bulk sediment 15cm","SA",18.39381504,0.013099919,-15.70055934,0.14990869,392.699,10,"bulk sediment",65.748
"t4","SA01",20,"bulk sediment","15_20","bulk sediment 20cm","SA01-bulk sediment 20cm","SA",7.234550432,0.012035243,-14.62784499,0.170082143,392.699,15,"bulk sediment",78.988
"t4","DS08",30,"bulk sediment","20_30","bulk sediment 30cm","DS08-bulk sediment 30cm","DS",5.494862908,0.014401233,-14.60941525,0.126854032,785.398,20,"bulk sediment",158.284
"t4","SA06",2,"bulk sediment","0_2","bulk sediment 2cm","SA06-bulk sediment 2cm","SA",130.9638909,0.013986779,-16.44526769,0.136840103,157.08,0,"bulk sediment",24.348
"t4","SA06",5,"bulk sediment","2_5","bulk sediment 5cm","SA06-bulk sediment 5cm","SA",202.3026904,0.015090771,-16.33608523,0.149284636,235.619,2,"bulk sediment",45.764
"t4","SA06",10,"bulk sediment","5_10","bulk sediment 10cm","SA06-bulk sediment 10cm","SA",34.63371239,0.014059908,-15.43147487,0.163790088,392.699,5,"bulk sediment",55.564
"t4","SA06",15,"bulk sediment","10_15","bulk sediment 15cm","SA06-bulk sediment 15cm","SA",20.34326019,0.014520244,-14.72758759,0.161348456,392.699,10,"bulk sediment",60.712
"t4","SA01",30,"bulk sediment","20_30","bulk sediment 30cm","SA01-bulk sediment 30cm","SA",7.056368232,0.012418225,-14.58938817,0.131705793,785.398,20,"bulk sediment",151.984
"t4","SA06",2,"fine roots","0_2","fine roots 2cm","SA06-fine roots 2cm","SA",1204.38593,0.008752027,-14.76310653,0.311341682,157.08,0,"fine roots",0.528
"t4","SA08",2,"bulk sediment","0_2","bulk sediment 2cm","SA08-bulk sediment 2cm","SA",436.9504778,0.013671448,-16.53408409,0.150386549,157.08,0,"bulk sediment",22.7
"t4","SA08",5,"bulk sediment","2_5","bulk sediment 5cm","SA08-bulk sediment 5cm","SA",176.8218163,0.012177684,-16.21351968,0.195700497,235.619,2,"bulk sediment",46.74
"t4","SA08",10,"bulk sediment","5_10","bulk sediment 10cm","SA08-bulk sediment 10cm","SA",92.15355142,0.014398801,-15.85988409,0.193670265,392.699,5,"bulk sediment",51.16
"t4","SA08",15,"bulk sediment","10_15","bulk sediment 15cm","SA08-bulk sediment 15cm","SA",30.08040241,0.009979419,-14.83952423,0.174838178,392.699,10,"bulk sediment",73.692
"t4","SA08",20,"bulk sediment","15_20","bulk sediment 20cm","SA08-bulk sediment 20cm","SA",16.20561903,0.012166518,-15.28764372,0.157452477,392.699,15,"bulk sediment",64.264
"t4","SA06",20,"bulk sediment","15_20","bulk sediment 20cm","SA06-bulk sediment 20cm","SA",13.98950878,0.015700485,-14.99571266,0.167744268,392.699,15,"bulk sediment",83.752
"t4","SA06",30,"bulk sediment","20_30","bulk sediment 30cm","SA06-bulk sediment 30cm","SA",9.567776329,0.016910083,-14.73362509,0.150386211,785.398,20,"bulk sediment",158.544
